,genre_ids,movie_id,overview,popularity,poster_path,release_date,title,vote_average,vote_count
76,"[35, 10749]",8748,"The New Zealand made ""Eagle vs Shark"" is the tale of two socially awkward misfits and the strange ways they try to find love; through revenge on high-school bullies, burgers, and video games.  Love blossoms for Lily over double Meaty Boy burgers at mid-day when uber-computer nerd Jarrod comes in and leaves with free extra large fries.  After gatecrashing Jarrod's party and proving her skills on the game console, Lily goes down to Jarrod's home town with him so he can settle an old score with a past school bully.",2.491192,/ybKgtpmn54tENqG1mbPiyXpPXVW.jpg,2007-07-15,Eagle vs Shark,6.8,66
77,"[28, 35, 18]",9955,"When a much-publicized ice-skating scandal strips them of their gold medals, two world-class athletes skirt their way back onto the ice via a loophole that allows them to compete together as a pairs team.",2.444415,/7vbtLFfN00BaczHjOaPWui4aqg1.jpg,2007-03-30,Blades of Glory,5.9,466
78,"[35, 18, 10749, 14, 10402]",13501,"Gary, a musician, is trapped in an unhappy relationship with his live-in lover, Dora. He becomes enthralled with a beautiful seductress who enters his dreams, and tries to control his dream-state so he can spend more and more time with her. When Gary sees his mystery woman's face on a bus billboard, he discovers she is real, and fate brings him an opportunity to meet her.",2.380062,/cfFGRoNCwTeOdKCfGgm9A2VYm7u.jpg,2007-01-25,The Good Night,5.6,34
79,"[35, 10749]",3563,"Firefighters Chuck Ford and Larry Valentine are guy's guys, loyal to the core – which is why, when widower Larry asks Chuck to pose as his gay lover so that he can get domestic partner benefits for his kids, his buddy agrees. However, things get dicey when a bureaucrat comes calling, and the boys are forced to present a picture of domestic bliss.",2.365669,/9CrSPxDr7r01coqofKghYiGplAc.jpg,2007-07-12,I Now Pronounce You Chuck & Larry,5.8,492
80,"[18, 53, 80, 36]",4169,"Eric O'Neill, a computer specialist who wants to be made an agent is assigned to clerk for Robert Hanssen, a senior agent with 25 years in the FBI, and to write down everything Hanssen does. O'Neill's told it's an investigation of Hanssen's sexual habits, however Hanssen is really suspected of spying for the Soviet Union and Russia for years and being responsible for the deaths of agents working for the United States.",2.380825,/gtpXnIrNjHPfCovjxcTZA0Dt3zh.jpg,2007-02-12,Breach,6.3,134
81,"[35, 18, 36]",6538,"The true story of Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets had some unforeseen and long-reaching effects.",2.272435,/uN9tN0ZDyol7VsTlugDZhGc11xQ.jpg,2007-12-19,Charlie Wilson's War,6.5,269
82,"[36, 18, 53, 80, 9648]",6973,A career officer and his wife work with a police detective to uncover the truth behind their son's disappearance following his return from a tour of duty in Iraq.,2.23817,/qiBWrEwnq9svXNsqOBohT0ELSX.jpg,2007-08-31,In the Valley of Elah,6.5,199
83,"[28, 18, 36]",14392,"A heroic tale of three blood brothers and their struggle in the midst of war and political upheaval. It is based on ""The Assassination of Ma,"" a Qing Dynasty (1644-1911) story about the killing of general Ma Xinyi.",2.159502,/7xzgBSuLC562zH1QUa2wwCnOC1a.jpg,2007-12-12,The Warlords,6.0,65
84,"[10770, 18, 36, 37]",13470,"Beginning just after the bloody Sioux victory over General Custer at Little Big Horn, the story is told through two unique perspectives: Charles Eastman, a young, white-educated Sioux doctor held up as living proof of the alleged success of assimilation, and Sitting Bull the proud Lakota chief whose tribe won the American Indians’ last major victory at Little Big Horn.",1.886486,/8jQCIoJQ55OwiH9z0czTM35GhEY.jpg,2007-05-27,Bury My Heart At Wounded Knee,5.9,22
85,[36],12246,"The story recounts the early life of Genghis Khan, a slave who went on to conquer half the world in the 11th century.",1.790399,/8dlyyuwSJtS0VOLM9xi7SA7xbfU.jpg,2007-09-20,Mongol: The Rise of Genghis Khan,6.5,131
86,"[28, 12, 18, 36]",4515,"Three stories told simultaneous in ninety minutes of real time: a Republican Senator who's a presidential hopeful gives an hour-long interview to a skeptical television reporter, detailing a strategy for victory in Afghanistan; two special forces ambushed on an Afghani ridge await rescue as Taliban forces close in; a poli-sci professor at a California college invites a student to re-engage.",1.661918,/iLuo4swOCHF2a8BlaxXZGdqETUs.jpg,2007-10-22,Lions for Lambs,6.0,168
87,"[18, 36, 10749]",4517,"When Queen Elizabeth's reign is threatened by ruthless familial betrayal and Spain's invading army, she and her shrewd adviser must act to safeguard to the lives of her people.",1.66029,/kER0eNIgnZ9rlvrk5f2syGWaknK.jpg,2007-09-09,Elizabeth: The Golden Age,6.6,223
88,"[99, 18, 36]",17181,"The story of the rape of Nanking, one of the most tragic events in history. In 1937, the invading Japanese army murdered over 200,000 and raped tens of thousands of Chinese. In the midst of this horror, a small group of Western expatriates banded together to save 250,000. Nanking shows the tremendous impact individuals can make on the course of history.",1.506789,/z2Rw3A69czdhdA1gLoZNM1naPmi.jpg,2007-02-10,Nanking,7.6,14
89,"[99, 36]",49255,"This documentary takes an in-depth look at the influential career of iconic photographer Annie Leibovitz, from her earliest artistic efforts to her storied tenure at Rolling Stone and Vanity Fair magazines and beyond. Intimately filmed by Annie's sister Barbara Leibovitz, the program features interviews with the artist as she works at home, along with telling insights from many of the celebrities she has photographed, such as Mick Jagger.",1.435443,/61de535s8sc8gvcJK60IR2l2CPR.jpg,2007-01-03,Annie Leibovitz: Life Through a Lens,7.0,4
90,"[36, 18]",52256,"The czar of Russia has died and a power vacuum has developed. This period in the late 16th and early 17th century has been called ""The Time of Troubles."" There are many impostors who claim to the right to rule, but there's only one heir, the Czarina Kseniya Godunova. She has married a Polish military leader who wants to claim the Russian throne in her name so he can rule all of Russia. As the Poles move in on Moscow in an attempt to install the czarina on the throne, Andrei, a serf with a life-long infatuation of the czarina attempts to save her from her brutal Polish husband.",1.382273,/lrvbPMBtPrhD46GOY94tmeISrWg.jpg,2007-10-28,1612: Chronicles of the Dark Time,4.1,5
91,"[18, 36]",24474,"The film concerns the life of King Naresuan, who liberated the Siamese from the control of Burma. Born in 1555, he was taken to Burma as a child hostage; there he became acquainted with sword fighting and became a threat to the Burmese empire.",1.28799,/69qqI3ORq42kM1hEp0jfti7oiZe.jpg,2007-01-18,King Naresuan,5.2,3
92,"[36, 18]",1874,The true story of a white South African racist whose life was profoundly altered by the black prisoner he guarded for twenty years. The prisoner's name was Nelson Mandela.,1.278692,/bGWqSXOgzuVdMdbPz59nrARPWJe.jpg,2007-02-11,Goodbye Bafana,6.9,29
93,"[16, 18, 10751, 36]",22331,"This vibrantly animated feature recounts the biblical epic of the Hebrew prophet Moses and the Ten Commandments. Led by the word of God, Moses challenges the ominous Egyptian pharaoh, performs miracles and guides the chosen people on a 40-year journey through the desert to free them from captivity and lead them to the Promised Land.",1.263796,/nVkknDJHlKOY7YHuQaOnmX2iI5h.jpg,2007-10-19,The Ten Commandments,7.3,4
94,"[18, 28, 36, 37, 10749]",14877,"A story set against the Mountain Meadows Massacre, the film is based upon the tragedy which occurred in Utah in 1857. A group of settlers, traveling on wagons, was murdered by the native Mormons. All together, about 140 souls of men, women and children, were taken.",1.242138,/tvr4lCvmio6BLhtFCgVdrhD5gTo.jpg,2007-05-17,September Dawn,5.0,15
95,"[36, 18]",15048,"BEAUFORT tells the story of LIRAZ LIBERTI, the 22 year-old outpost commander, and his troops in the months before Israel pulled out of Lebanon. This is not a story of war, but of retreat. This is a story with no enemy, only an amorphous entity that drops bombs from the skies while terrified young soldiers must find a way to carry out their mission until their very last minutes on that mountaintop.",1.237641,/t1gDtBej3CvN72blWqUISUkJxUs.jpg,2007-02-02,Beaufort,6.9,11
96,"[18, 36, 10752]",13614,An examination of the Soviet slaughter of thousands of Polish officers and citizens in the Katyn forest in 1940.,1.222725,/yNOxe78EYZO5LcQTfDwTeIuvDcK.jpg,2007-09-21,Katyn,6.6,41
97,"[99, 36]",13016,"Zeitgeist: the Movie is a 2007 documentary film by Peter Joseph examining possible historical and modern conspiracies surrounding Christianity, the September 11, 2001 terrorist attacks and the Federal Reserve bank. It was officially released online on June 18, 2007 on www.ZeitgeistMovie.com",1.21401,/wYMpPrFXLDjxn48mXm3OiaC9Drq.jpg,2007-06-01,Zeitgeist,7.0,150
98,"[18, 36]",4556,"An extravagant, exotic and moving look at Rembrandt's romantic and professional life, and the controversy he created by the identification of a murderer in the painting THE NIGHT WATCH.",1.192665,/o06WUJYVERoMw5GK5xDvaRM5Gt2.jpg,2007-09-06,Nightwatching,6.4,11
99,"[36, 10752]",13507,A drama following a French platoon during Algeria's war of independence,1.188764,/mT4wvIanX1qx04l1Zz03i7P88ne.jpg,2007-01-01,Intimate Enemies,7.0,10
100,"[28, 18, 37]",4512,"Outlaw Jesse James is rumored be the 'fastest gun in the West'. An eager recruit into James' notorious gang, Robert Ford eventually grows jealous of the famed outlaw and, when Robert and his brother sense an opportunity to kill James, their murderous action elevates their target to near mythical status.",2.930412,/lSFYLoaL4eW7Q5VQ7SZQP4EHRCt.jpg,2007-09-02,The Assassination of Jesse James by the Coward Robert Ford,7.0,621
101,[37],5176,"In Arizona in the late 1800's, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",2.330278,/9Nwkh0eQmkymEOR0ovAALtjSIZW.jpg,2007-09-06,3:10 to Yuma,6.9,991
102,"[10770, 18, 36, 37]",13470,"Beginning just after the bloody Sioux victory over General Custer at Little Big Horn, the story is told through two unique perspectives: Charles Eastman, a young, white-educated Sioux doctor held up as living proof of the alleged success of assimilation, and Sitting Bull the proud Lakota chief whose tribe won the American Indians’ last major victory at Little Big Horn.",1.886486,/8jQCIoJQ55OwiH9z0czTM35GhEY.jpg,2007-05-27,Bury My Heart At Wounded Knee,5.9,22
103,"[28, 27, 37]",17456,"Rayne, a half-human half-vampire warrior, is in the America's 1880's Wild West to stop the vampired Billy the Kid and his posse of vampire cowboys.",1.385232,/lTFrQSt2qya1trXiIS4aShs6B9a.jpg,2007-09-18,BloodRayne: Deliverance,3.0,47
104,"[18, 28, 36, 37, 10749]",14877,"A story set against the Mountain Meadows Massacre, the film is based upon the tragedy which occurred in Utah in 1857. A group of settlers, traveling on wagons, was murdered by the native Mormons. All together, about 140 souls of men, women and children, were taken.",1.242138,/tvr4lCvmio6BLhtFCgVdrhD5gTo.jpg,2007-05-17,September Dawn,5.0,15
105,"[18, 10749, 37]",18033,The wealthy stock dealer bequeaths his Montana farm to the three daughters provided they would live there together at least for a year.,1.125948,/eVIU7J3xBmE5K9xOWpiabbTaYj3.jpg,2007-02-05,Montana Sky,4.6,9
106,"[12, 16, 35, 37]",34655,"The Daltons have escaped to New York, where their accumulated loot is hidden in the carts of Monsieur Pierre's group of honest, naive European immigrants, who naively bought land in California from Crook, who inserted a clause they must claim it within 80 days. Joe emotionally blackmails Luke to guide them there, hoping to escape on the way. The usual route must shortened from 6 to 2 months, so no danger can be avoided. Given Lucky's reputation, Crook decides to shadow them to add sabotage, just to be sure- or is it?",1.113784,/kJ3yr2TQBhtX0m83aJRFptUVEpa.jpg,2007-01-01,Go West: A Lucky Luke Adventure,5.7,10
107,"[37, 12, 10751]",13404,"Description : Set in the American Wild West, this French-language film quickly overcomes its dire beginning--the Native American ambush of a group of immigrants--and becomes an enjoyable comedy. When the adults of Big City leave for the ambush site, the children realize they are all alone and in charge. With a cast composed almost entirely of young people...",1.105002,/9zVXdJvYYvaSCChSInzWTptZPvb.jpg,2007-12-10,Big City,6.1,9
108,"[10770, 18, 10751, 10749, 37]",49857,"Centers on Missy's adopted daughter Belinda Tyler as she follows her dream. Belinda wants to be a doctor, but this time period does not look kindly on women with careers, especially one in the medical field. But Belinda is a strong-minded woman and deeply wants a career as a doctor. She manages to prove her abilities while assisting the local doctor and caring for an old woman who recently experienced a stroke. Belinda nurses her back to health and helps her regain the use of her arm again. Belinda also meets the nephew of their deceased neighbor. Drew comes to town to get his uncle's farm in shape to sell. After that he intends on returning to New York to join his father's law practice. He has no desire to stay in this small, unsophisticated town. But after meeting Belinda he has second thoughts. Belinda also feels something for Drew, but she is conflicted because she wants to be a doctor...",1.10201,/a2vwmSQEKL5iiIBxxn6PMPYwsEC.jpg,2007-12-15,Love's Unfolding Dream,5.6,7
