,genre_ids,movie_id,overview,popularity,poster_path,release_date,title,vote_average,vote_count
77,[99],4539,"A chronicle of the production problems — including bad weather, actors' health, war near the filming locations, and more — which plagued the filming of Apocalypse Now, increasing costs and nearly destroying the life and career of Francis Ford Coppola.",1.448447,/zQ4NDfVRgX7NkQYopkySXjrQuMh.jpg,1991-09-06,Hearts of Darkness: A Filmmaker's Apocalypse,8.0,50
78,"[35, 10751]",16985,"Moving from England to California, the youngest cousins of Elle Woods must defend themselves when their schools reigning forces turn on the girls and try to frame them for a crime.",1.448372,/em1AX66yIjHRZu1hOIggkBECA0a.jpg,2009-04-28,Legally Blondes,4.3,39
79,"[18, 35]",375950,"All the people in this countryside area, can count on Jean-Pierre, the doctor who auscultates them, heals and reassures them day and night, 7 days a week. Now Jean-Pierre is sick, so he sees Natalie, a young doctor, coming from the hospital to assist him. But will she adapt to this new life and be able to replace the man that believed to be irreplaceable?",1.448372,/v61Touh0ABJscseiGDYCidhu67d.jpg,2016-03-23,The Country Doctor,6.0,46
80,"[35, 10749]",11584,"Based on the play ""Cyrano de Bergerac"", large nosed C.D. Bales falls for the beautiful Roxanne while she falls for his personality but another man's looks.",1.61395,/h9zEE5jP8ok6nSfwSNnVT58WmKQ.jpg,1987-06-19,Roxanne,6.4,138
81,[53],408567,"Breezy isn't your ordinary hitch-hiker: she's sexy, fun... and a cold-blooded killer. As deadly as a viper, Breezy murders her victims with a poisonous ring. As she preys on highway pickups, Breezy moves from town to town, finally settling briefly as a boarder in the house of a young couple who have no idea what kind of sexual wolf they've just let in the door. Carter Cruise, Kia Noir, and the voluptuous Sarah Hunter star in this sizzling hot erotic thriller.",1.613865,/aHhU0Eqvg6Wu6kq8p5OpfIaFs1e.jpg,2016-07-26,Deadly Pickup,10.0,1
82,"[35, 18, 10749]",2028,"A budding romance between noble underachiever Lloyd Dobler and high school valedictorian Diane Court is threatened when Diane's overly possessive, disapproving father interferes with their relationship. With a prized scholarship to study abroad hanging in the balance, Diane must find a way to make both men happy.",1.613862,/oVlRVSZx5IpQCC6uymBYpP1fggB.jpg,1989-04-14,Say Anything...,7.1,185
83,"[28, 12, 878]",444735,Transformers 'Bumblebee' spinoff movie,1.613714,,,Transformatorii: Bondarul,0.0,0
84,"[18, 27]",21484,"A young woman left her family for an unspecified reason. The husband determines to find out the truth and starts following his wife. At first, he suspects that a man is involved. But gradually, he finds out more and more strange behaviors and bizarre incidents that indicate something more than a possessed love affair.",1.613665,/lkXmD45Rte2buZ3si2rbBf8BEDj.jpg,1981-05-27,Possession,6.8,114
85,[18],833,"Umberto Domenico Ferrari, an elderly and retired civil servant, is desperately trying to maintain a decent standard of living on a rapidly dwindling state pension. But he's up against his tyrannical landlady, who keeps demanding rent that he can't pay (while renting his room out to prostitutes during the day), and his only friends are the pregnant housemaid and his little dog Flike.",1.613494,/zwslsX98Hp4GyJGoVI4mZMU9mDO.jpg,1952-01-20,Umberto D.,7.9,62
86,"[14, 18, 35, 878, 10749]",39545,"When implanted in a person's wrist, a TiMER counts down to the day the wearer finds true love. But Oona O'Leary faces the rare dilemma of a blank TiMER. Her soul mate - whoever and wherever he is - has yet to have a TiMER implanted. Staring down the barrel of thirty and tired of waiting for her would-be life partner to get off the dime, Oona breaks her own rules and falls for Mikey, a charming and inappropriately young supermarket clerk with a countdown of four months.",1.613231,/cHXIl3n91hKicP953DuwtqntpRr.jpg,2009-05-14,TiMER,5.9,77
87,"[80, 18, 53, 9648]",8284,"A mysterious stranger works outside the law and keeps his objectives hidden, trusting no one. While his demeanor is paradoxically focused and dreamlike all at once, he embarks on a journey that not only takes him across Spain, but also through his own consciousness.",1.613174,/jz6zzcdOf09eGQUbTWZjVU99iC5.jpg,2009-05-01,The Limits of Control,6.4,59
88,"[53, 28, 14]",402193,"When eighteen-year-old Pasha rescues a beautiful young woman from a band of strangely powerful attackers, he discovers an underworld of supernatural beings living among us.",1.613053,/r3pKr5N5FT6FLY6rFemBs8QnOG8.jpg,2016-08-01,Night Guards,5.0,5
89,[27],306964,"Ten stories from horror's top directors. Ghosts, ghouls, monsters, and the devil delight in terrorizing unsuspecting residents of a suburban neighborhood on Halloween night. This creepy anthology combines classic Halloween tales with the stuff of nightmares.",1.613052,/gCuQVdEnuKFa98e1kfGvGqKPHTg.jpg,2015-10-16,Tales of Halloween,5.4,93
90,"[18, 27, 53]",14980,"Dr. Joyce Reardon, a psychology professor, leads a team of psychics into the decrepit mansion known as Rose Red. Her efforts unleash the spirit of former owner Ellen Rimbauer and uncover the horrifying secrets of those who lived and died there.",1.613044,/p87ElSGzQr43vwnRJomhZgoNEw5.jpg,2002-01-26,Rose Red,6.6,78
91,"[28, 27]",418588,"Some years ago, the world experienced a ""day of reckoning"" when creatures came up from below and purged humanity of evil…now, it is happening again.",1.612719,/c9vt8jQmFhUp1liXR2ERiCd4Xgr.jpg,2016-10-08,Day of Reckoning,4.9,7
92,[99],380808,"Alex Gibney explores the phenomenon of Stuxnet, a self-replicating computer virus discovered in 2010 by international IT experts. Evidently commissioned by the US and Israeli governments, this malware was designed to specifically sabotage Iran’s nuclear programme. However, the complex computer worm ended up not only infecting its intended target but also spreading uncontrollably.",1.612585,/sCTIo9rLdphNPFAJQcdNhbO2jAd.jpg,2016-07-08,Zero Days,7.6,58
93,"[18, 10402, 10749]",12637,"An egotistical saxophone player and a young singer meet on V-J Day and embark upon a strained and rocky romance, even as their careers begin a long uphill climb.",1.612495,/dIOJNDtWmAMQgxB1wPAhBtM96C9.jpg,1977-06-21,"New York, New York",5.9,45
94,"[18, 35, 80, 53]",364060,"When a hapless, unfunny, wanna-be comedian picks up a mysterious hitchhiker on his way to Vegas to audition for the Monte Guy show, he unwittingly becomes trapped in a desert-town killing spree that also has a very unexpected consequence - it improves his comedy.",1.612204,/5ZVkVNB1UuJapoYV2bV10olC74m.jpg,2016-06-10,Middle Man,6.0,4
95,"[28, 12, 18]",221731,"Kenshin has settled into his new life with Kaoru and his other friends when he is approached with a request from the Meiji government. Makoto Shishio, a former assassin like Kenshin, was betrayed, set on fire and left for dead. He survived, and is now in Kyoto, plotting with his gathered warriors to overthrow the new government. Against Kaoru's wishes, Kenshin reluctantly agrees to go to Kyoto and help keep his country from falling back into civil war.",1.612164,/3UHvMtp6OaWMqHgpsWGhNhUR0wg.jpg,2014-08-01,Rurouni Kenshin: Kyoto Inferno,7.4,88
96,"[28, 80, 18, 53]",80188,"A young Brooklyn boy witnesses the brutal murder of his mother and grows up obsessed with finding her killer. Thus begins his life as a quiet, straight-A student by day and a self-appointed hero at night. But what is a real hero? And who decides what is right or wrong? As the boundaries blur, Sean's dual life wears on his psyche and his two worlds careen dangerously close to colliding. Like a graphic novel you can't put down, Boy Wonder challenges morality, distorting perceptions of what is right and what is justified, as it races to its shocking conclusion.",1.612134,/nVdZgKJZyn7nmPjhfVKnsMktudy.jpg,2010-08-11,Boy Wonder,6.2,46
97,[18],10627,Military cadets take extreme measures to insure the future of their academy when its existence is threatened by local condo developers.,1.612041,/4bpwsjSg6bnFbe5BkCVoyr0qGeX.jpg,1981-12-20,Taps,6.4,64
98,[18],393945,"In the hospital where she works in Brest, France, a lung specialist discovers a direct link between suspicious deaths and state-approved medicine. She fights single-handedly for the truth to come out.",1.611955,/2cg4gjNTJvrndIFYoJlrLQ6YYfn.jpg,2016-11-23,150 Milligrams,7.2,10
99,"[18, 28]",376812,A biographical drama based on the life of fictional Haryana based wrestler &amp; mixed martial arts specialist Sultan Ali Khan.,1.611946,/nwE5axF3EAX3CiuOPuITv6WLZhz.jpg,2016-07-06,Sultan,6.9,56
100,"[12, 878]",299687,16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.,6.432534,/cgxEscv6TQRK6a514FwuJOjcqQ5.jpg,2016-01-14,The 5th Wave,5.4,1451
101,"[27, 9648]",397243,"Father and son coroners who receive a mysterious homicide victim with no apparent cause of death. As they attempt to identify the beautiful young ""Jane Doe,"" they discover increasingly bizarre clues that hold the key to her terrifying secrets.",6.426519,/cEPR5dx1XMMvBtuzBIL4rR5xnh5.jpg,2016-12-21,The Autopsy of Jane Doe,6.5,281
102,"[12, 28, 53]",36557,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond – on his maiden mission as a 00 Agent – to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",6.386875,/zlWBxz2pTA9p45kUTrI8AQiKrHm.jpg,2006-11-14,Casino Royale,7.2,3249
103,"[18, 10749]",296096,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",6.353721,/oN5lELHH5Xheiy0YdhnY3JB4hx2.jpg,2016-06-02,Me Before You,7.5,1531
104,"[12, 16, 35, 14]",223702,"Sausage Party, the first R-rated CG animated movie, is about one sausage leading a group of supermarket products on a quest to discover the truth about their existence and what really happens when they become chosen to leave the grocery store.",6.352649,/w90cORtNWQAd2k93aFlIBbpQYTC.jpg,2016-07-11,Sausage Party,5.8,1409
105,"[28, 18, 12]",98,"General Maximus' success in battle earns the favour of the Roman Empire's elderly Emperor at the expense of the Emperor's son. In a fit of jealous rage the son slays his father before turning his anger towards Maximus. Now reduced to a slave, and his family dead, Maximus must fight as a gladiator to gain his freedom – and his revenge.",6.33703,/6WBIzCgmDCYrqh64yDREGeDk9d3.jpg,2000-05-01,Gladiator,7.8,4329
106,"[16, 35, 10751]",332210,"Storks deliver babies…or at least they used to. Now they deliver packages for a global internet retail giant. Junior, the company’s top delivery stork, is about to be promoted when he accidentally activates the Baby Making Machine, producing an adorable and wholly unauthorized baby girl...",6.312816,/5qVD5TD1CiALR5vUsMzh2BschVU.jpg,2016-09-22,Storks,6.7,446
107,"[35, 10402]",254470,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",6.308756,/eqMkpgTFGSDySzPs5VlvVwhhjfL.jpg,2015-05-07,Pitch Perfect 2,6.8,1471
108,"[28, 12, 53]",177677,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",6.301201,/z2sJd1OvAGZLxgjBdSnQoLCfn3M.jpg,2015-07-23,Mission: Impossible - Rogue Nation,7.1,2705
109,"[14, 28, 878, 53]",834,"As the war between the vampires and the Lycans rages on, Selene, a former member of the Death Dealers (an elite vampire special forces unit that hunts werewolves), and Michael, the werewolf hybrid, work together in an effort to unlock the secrets of their respective bloodlines.",6.286731,/fogihlu39MuYgL6pKObI4SQWPOY.jpg,2006-01-12,Underworld: Evolution,6.4,1250
